"name","icpsr","state","party","congress","chamber","born","died","image","source","provenance"
"JENKINS, Timothy","004918","New York","Democratic Party",32,"House",1799,1859,"images/wiki/004918.jpg","wiki",""
"JOHNSON, James","004966","Georgia","Constitutional Unionist Party",32,"House",1811,1891,"images/wiki/004966.jpg","wiki",""
"KING, William Rufus de Vane","005275","Alabama","Democratic Party",32,"Senate",1786,1853,"images/bio_guide/005275.jpg","bio_guide",""
"MANGUM, Willie Person","005952","North Carolina","Whig Party",32,"Senate",1792,1861,"images/bio_guide/005952.jpg","bio_guide",""
"MANN, Horace","005957","Massachusetts","Free Soil Party",32,"House",1796,1859,"images/wiki/005957.jpg","wiki",""
"MARSHALL, Edward Colston","005997","California","Democratic Party",32,"House",1821,1893,"images/wiki/005997.jpg","wiki",""
"MARTIN, Frederick Stanley","006024","New York","Whig Party",32,"House",1794,1865,"images/wiki/006024.jpg","wiki",""
"MERIWETHER, David","006423","Kentucky","Democratic Party",32,"Senate",1800,1893,"images/bio_guide/006423.jpg","bio_guide",""
"MILLER, Jacob Welsh","006486","New Jersey","Whig Party",32,"Senate",1800,1862,"images/bio_guide/006486.jpg","bio_guide",""
"MINER, Ahiman Louis","006543","Vermont","Whig Party",32,"House",1804,1886,"images/wiki/006543.jpg","wiki",""
"MOORE, John","006637","Louisiana","Whig Party",32,"House",1788,1867,"images/wiki/006637.jpg","wiki",""
"NEWTON, Eben","006904","Ohio","Whig Party",32,"House",1795,1885,"images/wiki/006904.jpg","wiki",""
"PEASLEE, Charles Hazen","007291","New Hampshire","Democratic Party",32,"House",1804,1866,"images/wiki/007291.jpg","wiki",""
"POLK, William Hawkins","007510","Tennessee","Ind. Democratic Party",32,"House",1815,1862,"images/wiki/007510.jpg","wiki",""
"PRICE, Rodman McCamley","007615","New Jersey","Democratic Party",32,"House",1816,1894,"images/wiki/007615.jpg","wiki",""
"RANTOUL, Robert, Jr.","007738","Massachusetts","Democratic Party",32,"House",1805,1852,"images/bio_guide/007738.jpg","bio_guide",""
"RHETT, Robert Barnwell","007841","South Carolina","Democratic Party",32,"Senate",1800,1876,"images/bio_guide/007841.jpg","bio_guide",""
"ROBIE, Reuben","007971","New York","Democratic Party",32,"House",1799,1872,"images/wiki/007971.jpg","wiki",""
"RUSSELL, Joseph","008134","New York","Democratic Party",32,"House",1800,1875,"images/wiki/008134.jpg","wiki",""
"SACKETT, William Augustus","008168","New York","Whig Party",32,"House",1811,1895,"images/wiki/008168.jpg","wiki",""
"SCHOOLCRAFT, John Lawrence","008271","New York","Whig Party",32,"House",1804,1860,"images/wiki/008271.jpg","wiki",""
"SCHOONMAKER, Marius","008273","New York","Whig Party",32,"House",1811,1894,"images/wiki/008273.jpg","wiki",""
"SEYMOUR, David Lowrey","008382","New York","Democratic Party",32,"House",1803,1867,"images/bio_guide/008382.jpg","bio_guide",""
"SPRUANCE, Presley","008818","Delaware","Whig Party",32,"Senate",1785,1863,"images/bio_guide/008818.jpg","bio_guide",""
"STANLY, Edward","008841","North Carolina","Whig Party",32,"House",1810,1872,"images/wiki/008841.jpg","wiki",""
"STOCKTON, Robert Field","008965","New Jersey","Democratic Party",32,"Senate",1795,1866,"images/bio_guide/008965.jpg","bio_guide",""
"STROTHER, James French","009043","Virginia","Whig Party",32,"House",1811,1860,"images/wiki/009043.jpg","wiki",""
"SUTHERLAND, Josiah","009096","New York","Democratic Party",32,"House",1804,1887,"images/bio_guide/009096.jpg","bio_guide",""
"THOMPSON, Benjamin","009315","Massachusetts","Whig Party",32,"House",1798,1852,"images/wiki/009315.jpg","wiki",""
"THOMPSON, George Western","009323","Virginia","Democratic Party",32,"House",1806,1888,"images/wiki/009323.jpg","wiki",""
"TOWNSHEND, Norton Strange","009442","Ohio","Democratic Party",32,"House",1815,1895,"images/wiki/009442.jpg","wiki",""
"TUCK, Amos","009493","New Hampshire","Whig Party",32,"House",1810,1879,"images/wiki/009493.jpg","wiki",""
"UNDERWOOD, Joseph Rogers","009558","Kentucky","Whig Party",32,"Senate",1791,1876,"images/bio_guide/009558.jpg","bio_guide",""
"UPHAM, William","009570","Vermont","Whig Party",32,"Senate",1792,1853,"images/bio_guide/009570.jpg","bio_guide",""
"WALBRIDGE, Henry Sanford","009722","New York","Whig Party",32,"House",1801,1869,"images/wiki/009722.jpg","wiki",""
"WALLACE, Daniel","009761","South Carolina","Democratic Party",32,"House",1801,1859,"images/wiki/009761.jpg","wiki",""
"WARD, William Thomas","009825","Kentucky","Whig Party",32,"House",1808,1878,"images/wiki/009825.jpg","wiki",""
"WELCH, John","009926","Ohio","Whig Party",32,"House",1805,1891,"images/wiki/009926.jpg","wiki",""
"WHITCOMB, James","010003","Indiana","Democratic Party",32,"Senate",1795,1852,"images/bio_guide/010003.jpg","bio_guide",""
"WILLIAMS, Christopher Harris","010138","Tennessee","Whig Party",32,"House",1798,1857,"images/wiki/010138.jpg","wiki",""
"ASHMUN, George","000272","Massachusetts","Whig Party",31,"House",1804,1870,"images/wiki/000272.jpg","wiki",""
"BALDWIN, Roger Sherman","000391","Connecticut","Whig Party",31,"Senate",1793,1863,"images/bio_guide/000391.jpg","bio_guide",""
"BARNWELL, Robert Woodward","000457","South Carolina","Democratic Party",31,"Senate",1801,1882,"images/bio_guide/000457.jpg","bio_guide",""
"BOKEE, David Alexander","000829","New York","Whig Party",31,"House",1805,1860,"images/wiki/000829.jpg","wiki",""
"BOOTH, Walter","000855","Connecticut","Free Soil Party",31,"House",1791,1870,"images/wiki/000855.jpg","wiki",""
"BOWLIN, James Butler","000915","Missouri","Democratic Party",31,"House",1804,1874,"images/wiki/000915.jpg","wiki",""
"BULLARD, Henry Adams","001228","Louisiana","Whig Party",31,"House",1788,1851,"images/wiki/001228.jpg","wiki",""
"BUTLER, Thomas Belden","001351","Connecticut","Whig Party",31,"House",1806,1873,"images/wiki/001351.jpg","wiki",""
"CALHOUN, John Caldwell","001418","South Carolina","Democratic Party",31,"Senate",1782,1850,"images/bio_guide/001418.jpg","bio_guide",""
"CONGER, Harmon Sweatland","001979","New York","Whig Party",31,"House",1816,1882,"images/wiki/001979.jpg","wiki",""
"CONRAD, Charles Magill","002004","Louisiana","Whig Party",31,"House",1804,1878,"images/bio_guide/002004.jpg","bio_guide",""
"CROWELL, John","002209","Ohio","Whig Party",31,"House",1801,1883,"images/wiki/002209.jpg","wiki",""
"DAYTON, William Lewis","002441","New Jersey","Whig Party",31,"Senate",1807,1864,"images/bio_guide/002441.jpg","bio_guide",""
"DICKINSON, Daniel Stevens","002569","New York","Democratic Party",31,"Senate",1800,1866,"images/bio_guide/002569.jpg","bio_guide",""
"DICKINSON, Rodolphus","002577","Ohio","Democratic Party",31,"House",1797,1849,"images/wiki/002577.jpg","wiki",""
"DUER, William","002744","New York","Whig Party",31,"House",1805,1879,"images/wiki/002744.jpg","wiki",""
"ELIOT, Samuel Atkins","002894","Massachusetts","Whig Party",31,"House",1798,1862,"images/wiki/002894.jpg","wiki",""
"ELMORE, Franklin Harper","002946","South Carolina","Democratic Party",31,"Senate",1799,1850,"images/bio_guide/002946.jpg","bio_guide",""
"EVANS, Nathan","003019","Ohio","Whig Party",31,"House",1804,1879,"images/wiki/003019.jpg","wiki",""
"EWING, Thomas","003041","Ohio","Whig Party",31,"Senate",1789,1871,"images/bio_guide/003041.jpg","bio_guide",""
"FEATHERSTON, Winfield Scott","003088","Mississippi","Democratic Party",31,"House",1820,1891,"images/wiki/003088.jpg","wiki",""
"FRÉMONT, John Charles","003366","California","Democratic Party",31,"Senate",1813,1890,"images/bio_guide/003366.jpg","bio_guide",""
"GERRY, Elbridge","003542","Maine","Democratic Party",31,"House",1813,1886,"images/wiki/003542.jpg","wiki",""
"GILBERT, Edward","003572","California","Democratic Party",31,"House",1819,1852,"images/manual/003572.jpg","manual","California Newspaper Hall of Fame"
"GOTT, Daniel","003720","New York","Whig Party",31,"House",1794,1864,"images/wiki/003720.jpg","wiki",""
"GREENE, Albert Collins","003788","Rhode Island","Whig Party",31,"Senate",1792,1863,"images/bio_guide/003788.jpg","bio_guide",""
"GRINNELL, Joseph","003836","Massachusetts","Whig Party",31,"House",1788,1885,"images/wiki/003836.jpg","wiki",""
"HALLOWAY, Ransom","003965","New York","Whig Party",31,"House",1793,1851,"images/wiki/003965.jpg","wiki",""
"HOAGLAND, Moses","004460","Ohio","Democratic Party",31,"House",1812,1865,"images/wiki/004460.jpg","wiki",""
"HOLMES, Isaac Edward","004535","South Carolina","Democratic Party",31,"House",1796,1867,"images/manual/004535.jpg","manual","History of Congress, biographical and political comprising memoirs of members of the Congress of the United States drawn from authentic sources. [Public Domain]"
"HOUSTON, John Wallace","004613","Delaware","Whig Party",31,"House",1814,1896,"images/manual/004613.jpg","manual","History of Congress, biographical and political comprising memoirs of members of the Congress of the United States drawn from authentic sources. [Public Domain]"
"JACKSON, William Terry","004868","New York","Whig Party",31,"House",1794,1882,"images/wiki/004868.jpg","wiki",""
"KAUFMAN, David Spangler","005102","Texas","Democratic Party",31,"House",1813,1851,"images/manual/005102.jpg","manual","Representing Texas https://books.google.com/books?id=-14gbMQftG0C"
"KERR, John Bozman","005207","Maryland","Whig Party",31,"House",1809,1878,"images/wiki/005207.jpg","wiki",""
"KING, Daniel Putnam","005257","Massachusetts","Whig Party",31,"House",1801,1850,"images/wiki/005257.jpg","wiki",""
"KING, James Gore","005262","New Jersey","Whig Party",31,"House",1791,1853,"images/wiki/005262.jpg","wiki",""
"KING, John Alsop","005264","New York","Whig Party",31,"House",1788,1867,"images/wiki/005264.jpg","wiki",""
"KING, Thomas Butler","005273","Georgia","Whig Party",31,"House",1800,1864,"images/bio_guide/005273.jpg","bio_guide",""
"LEFFLER, Shepherd","005583","Iowa","Democratic Party",31,"House",1811,1879,"images/wiki/005583.jpg","wiki",""
"LEVIN, Lewis Charles","005626","Pennsylvania","American Party",31,"House",1808,1860,"images/wiki/005626.jpg","wiki",""
"MARSH, George Perkins","005994","Vermont","Whig Party",31,"House",1801,1882,"images/wiki/005994.jpg","wiki",""
"MOREHEAD, Charles Slaughter","006665","Kentucky","Whig Party",31,"House",1802,1868,"images/wiki/006665.jpg","wiki",""
"McDOWELL, James","006225","Virginia","Democratic Party",31,"House",1795,1851,"images/wiki/006225.jpg","wiki",""
"McGAUGHEY, Edward Wilson","006247","Indiana","Whig Party",31,"House",1817,1852,"images/wiki/006247.jpg","wiki",""
"McWILLIE, William","006391","Mississippi","Democratic Party",31,"House",1795,1869,"images/wiki/006391.jpg","wiki",""
"OGLE, Andrew Jackson","007034","Pennsylvania","Whig Party",31,"House",1822,1852,"images/wiki/007034.jpg","wiki",""
"PARKER, Richard","007201","Virginia","Democratic Party",31,"House",1810,1893,"images/wiki/007201.jpg","wiki",""
"PECK, Lucius Benedict","007296","Vermont","Democratic Party",31,"House",1802,1866,"images/wiki/007296.jpg","wiki",""
"POTTER, Emery Davis","007555","Ohio","Democratic Party",31,"House",1804,1896,"images/wiki/007555.jpg","wiki",""
"REYNOLDS, Gideon","007830","New York","Whig Party",31,"House",1813,1896,"images/wiki/007830.jpg","wiki",""
"RISLEY, Elijah","007916","New York","Whig Party",31,"House",1787,1870,"images/wiki/007916.jpg","wiki",""
"ROOT, Joseph Mosley","008058","Ohio","Free Soil Party",31,"House",1807,1879,"images/wiki/008058.jpg","wiki",""
"RUMSEY, David","008113","New York","Whig Party",31,"House",1810,1883,"images/wiki/008113.jpg","wiki",""
"SEDDON, James Alexander","008342","Virginia","Democratic Party",31,"House",1815,1880,"images/wiki/008342.jpg","wiki",""
"SILVESTER, Peter Henry","008512","New York","Whig Party",31,"House",1807,1882,"images/wiki/008512.jpg","wiki",""
"STEWART, David","008932","Maryland","Whig Party",31,"Senate",1800,1858,"images/wiki/008932.jpg","wiki",""
"STRONG, William","009041","Pennsylvania","Democratic Party",31,"House",1808,1895,"images/wiki/009041.jpg","wiki",""
"STURGEON, Daniel","009061","Pennsylvania","Democratic Party",31,"Senate",1789,1878,"images/bio_guide/009061.jpg","bio_guide",""
"TAYLOR, Zachary","099880","President","Whig Party",31,"President","","","images/wiki/099880.jpg","wiki",""
"THOMPSON, Jacob","009325","Mississippi","Democratic Party",31,"House",1810,1885,"images/wiki/009325.jpg","wiki",""
"THOMPSON, William","009344","Iowa","Democratic Party",31,"House",1813,1897,"images/wiki/009344.jpg","wiki",""
"TURNEY, Hopkins Lacy","009524","Tennessee","Democratic Party",31,"Senate",1797,1857,"images/bio_guide/009524.jpg","bio_guide",""
"UNDERHILL, Walter","009556","New York","Whig Party",31,"House",1795,1866,"images/wiki/009556.jpg","wiki",""
"VINTON, Samuel Finley","009679","Ohio","Whig Party",31,"House",1792,1862,"images/wiki/009679.jpg","wiki",""
"WALDO, Loren Pinckney","009728","Connecticut","Democratic Party",31,"House",1802,1881,"images/wiki/009728.jpg","wiki",""
"WALES, John","009733","Delaware","Whig Party",31,"Senate",1783,1863,"images/bio_guide/009733.jpg","bio_guide",""
"WEBSTER, Daniel","009903","Massachusetts","Whig Party",31,"Senate",1782,1852,"images/bio_guide/009903.jpg","bio_guide",""
"WHITE, Hugh","010028","New York","Whig Party",31,"House",1798,1870,"images/wiki/010028.jpg","wiki",""
"WHITTLESEY, William Augustus","010081","Ohio","Democratic Party",31,"House",1796,1866,"images/wiki/010081.jpg","wiki",""
"WILSON, James","010229","New Hampshire","Whig Party",31,"House",1797,1881,"images/wiki/010229.jpg","wiki",""
"WINTHROP, Robert Charles","010284","Massachusetts","Whig Party",31,"Senate",1809,1894,"images/bio_guide/010284.jpg","bio_guide",""
"ADAMS, John Quincy","000034","Massachusetts","Whig Party",30,"House",1767,1848,"images/bio_guide/000034.jpg","bio_guide",""
"ALLEN, William","000130","Ohio","Democratic Party",30,"Senate",1803,1879,"images/bio_guide/000130.jpg","bio_guide",""
"ASHLEY, Chester","000263","Arkansas","Democratic Party",30,"Senate",1790,1848,"images/bio_guide/000263.jpg","bio_guide",""
"BAGBY, Arthur Pendleton","000334","Alabama","Democratic Party",30,"Senate",1794,1858,"images/bio_guide/000334.jpg","bio_guide",""
"BELCHER, Hiram","000588","Maine","Whig Party",30,"House",1790,1857,"images/wiki/000588.jpg","wiki",""
"BIRDSALL, Ausburn","000725","New York","Democratic Party",30,"House",1814,1903,"images/wiki/000725.jpg","wiki",""
"BLANCHARD, John","000779","Pennsylvania","Whig Party",30,"House",1787,1849,"images/manual/000779.jpg","manual","History of Congress, biographical and political comprising memoirs of members of the Congress of the United States drawn from authentic sources. [Public Domain]"
"BOTTS, John Minor","000874","Virginia","Whig Party",30,"House",1802,1869,"images/bio_guide/000874.jpg","bio_guide",""
"BRADY, Jasper Ewing","000965","Pennsylvania","Whig Party",30,"House",1797,1871,"images/wiki/000965.jpg","wiki",""
"BREESE, Sidney","000999","Illinois","Democratic Party",30,"Senate",1800,1878,"images/bio_guide/000999.jpg","bio_guide",""
"BUCKNER, Aylette","001211","Kentucky","Whig Party",30,"House",1806,1869,"images/wiki/001211.jpg","wiki",""
"CHAPMAN, John Grant","001656","Maryland","Whig Party",30,"House",1798,1856,"images/manual/001656.jpg","manual","History of Congress, biographical and political comprising memoirs of members of the Congress of the United States drawn from authentic sources. [Public Domain]"
"CLAPP, Asa William Henry","001745","Maine","Democratic Party",30,"House",1805,1891,"images/wiki/001745.jpg","wiki",""
"CLARKE, Beverly Leonidas","001789","Kentucky","Democratic Party",30,"House",1809,1860,"images/wiki/001789.jpg","wiki",""
"COLLINS, William","001951","New York","Democratic Party",30,"House",1818,1878,"images/wiki/001951.jpg","wiki",""
"COLQUITT, Walter Terry","001954","Georgia","Democratic Party",30,"Senate",1799,1855,"images/bio_guide/001954.jpg","bio_guide",""
"CROZIER, John Hervey","002218","Tennessee","Whig Party",30,"House",1812,1889,"images/wiki/002218.jpg","wiki",""
"DARLING, Mason Cook","002338","Wisconsin","Democratic Party",30,"House",1801,1866,"images/wiki/002338.jpg","wiki",""
"DICKEY, John","002566","Pennsylvania","Whig Party",30,"House",1794,1853,"images/wiki/002566.jpg","wiki",""
"DIX, John Adams","002614","New York","Democratic Party",30,"Senate",1798,1879,"images/bio_guide/002614.jpg","bio_guide",""
"FAIRFIELD, John","003049","Maine","Democratic Party",30,"Senate",1797,1847,"images/bio_guide/003049.jpg","bio_guide",""
"FARAN, James John","003055","Ohio","Democratic Party",30,"House",1808,1892,"images/wiki/003055.jpg","wiki",""
"FISHER, David","003165","Ohio","Whig Party",30,"House",1794,1886,"images/wiki/003165.jpg","wiki",""
"FITZGERALD, Thomas","003185","Michigan","Democratic Party",30,"Senate",1796,1855,"images/bio_guide/003185.jpg","bio_guide",""
"GAINES, John Pollard","003424","Kentucky","Whig Party",30,"House",1795,1857,"images/wiki/003424.jpg","wiki",""
"GAYLE, John","003513","Alabama","Whig Party",30,"House",1792,1859,"images/wiki/003513.jpg","wiki",""
